,,deriv,in_param,out_param,timestep,trajectory
102709,102709,0.0,dinv_z,qi,102709.0,1.0
102710,102710,0.0,dinv_z,qi,102710.0,1.0
102711,102711,0.0,dinv_z,qi,102711.0,1.0
102712,102712,0.0,dinv_z,qi,102712.0,1.0
102713,102713,0.0,dinv_z,qi,102713.0,1.0
102714,102714,0.0,dinv_z,qi,102714.0,1.0
102715,102715,0.0,dinv_z,qi,102715.0,1.0
102716,102716,0.0,dinv_z,qi,102716.0,1.0
102717,102717,0.0,dinv_z,qi,102717.0,1.0
102718,102718,0.0,dinv_z,qi,102718.0,1.0
102719,102719,0.0,dinv_z,qi,102719.0,1.0
102720,102720,0.0,dinv_z,qi,102720.0,1.0
102721,102721,0.0,dinv_z,qi,102721.0,1.0
102722,102722,0.0,dinv_z,qi,102722.0,1.0
102723,102723,0.0,dinv_z,qi,102723.0,1.0
102724,102724,0.0,dinv_z,qi,102724.0,1.0
102725,102725,0.0,dinv_z,qi,102725.0,1.0
102726,102726,0.0,dinv_z,qi,102726.0,1.0
102727,102727,0.0,dinv_z,qi,102727.0,1.0
102728,102728,0.0,dinv_z,qi,102728.0,1.0
102729,102729,0.0,dinv_z,qi,102729.0,1.0
102730,102730,0.0,dinv_z,qi,102730.0,1.0
102731,102731,0.0,dinv_z,qi,102731.0,1.0
102732,102732,0.0,dinv_z,qi,102732.0,1.0
102733,102733,0.0,dinv_z,qi,102733.0,1.0
102734,102734,0.0,dinv_z,qi,102734.0,1.0
102735,102735,0.0,dinv_z,qi,102735.0,1.0
102736,102736,0.0,dinv_z,qi,102736.0,1.0
102737,102737,0.0,dinv_z,qi,102737.0,1.0
102738,102738,0.0,dinv_z,qi,102738.0,1.0
102739,102739,0.0,dinv_z,qi,102739.0,1.0
102740,102740,0.0,dinv_z,qi,102740.0,1.0
102741,102741,0.0,dinv_z,qi,102741.0,1.0
102742,102742,0.0,dinv_z,qi,102742.0,1.0
102743,102743,0.0,dinv_z,qi,102743.0,1.0
102744,102744,0.0,dinv_z,qi,102744.0,1.0
102745,102745,0.0,dinv_z,qi,102745.0,1.0
102746,102746,0.0,dinv_z,qi,102746.0,1.0
102747,102747,0.0,dinv_z,qi,102747.0,1.0
102748,102748,0.0,dinv_z,qi,102748.0,1.0
102749,102749,0.0,dinv_z,qi,102749.0,1.0
102750,102750,0.0,dinv_z,qi,102750.0,1.0
102751,102751,0.0,dinv_z,qi,102751.0,1.0
102752,102752,0.0,dinv_z,qi,102752.0,1.0
102753,102753,0.0,dinv_z,qi,102753.0,1.0
102754,102754,0.0,dinv_z,qi,102754.0,1.0
102755,102755,0.0,dinv_z,qi,102755.0,1.0
102756,102756,0.0,dinv_z,qi,102756.0,1.0
102757,102757,0.0,dinv_z,qi,102757.0,1.0
102758,102758,0.0,dinv_z,qi,102758.0,1.0
102759,102759,0.0,dinv_z,qi,102759.0,1.0
102760,102760,0.0,dinv_z,qi,102760.0,1.0
102761,102761,0.0,dinv_z,qi,102761.0,1.0
102762,102762,0.0,dinv_z,qi,102762.0,1.0
102763,102763,0.0,dinv_z,qi,102763.0,1.0
102764,102764,0.0,dinv_z,qi,102764.0,1.0
102765,102765,0.0,dinv_z,qi,102765.0,1.0
102766,102766,0.0,dinv_z,qi,102766.0,1.0
102767,102767,0.0,dinv_z,qi,102767.0,1.0
102768,102768,0.0,dinv_z,qi,102768.0,1.0
102769,102769,0.0,dinv_z,qi,102769.0,1.0
102770,102770,0.0,dinv_z,qi,102770.0,1.0
102771,102771,0.0,dinv_z,qi,102771.0,1.0
102772,102772,0.0,dinv_z,qi,102772.0,1.0
102773,102773,0.0,dinv_z,qi,102773.0,1.0
102774,102774,0.0,dinv_z,qi,102774.0,1.0
102775,102775,0.0,dinv_z,qi,102775.0,1.0
102776,102776,0.0,dinv_z,qi,102776.0,1.0
102777,102777,0.0,dinv_z,qi,102777.0,1.0
102778,102778,0.0,dinv_z,qi,102778.0,1.0
102779,102779,0.0,dinv_z,qi,102779.0,1.0
102780,102780,0.0,dinv_z,qi,102780.0,1.0
102781,102781,0.0,dinv_z,qi,102781.0,1.0
102782,102782,0.0,dinv_z,qi,102782.0,1.0
102783,102783,0.0,dinv_z,qi,102783.0,1.0
102784,102784,0.0,dinv_z,qi,102784.0,1.0
102785,102785,0.0,dinv_z,qi,102785.0,1.0
102786,102786,0.0,dinv_z,qi,102786.0,1.0
102787,102787,0.0,dinv_z,qi,102787.0,1.0
102788,102788,0.0,dinv_z,qi,102788.0,1.0
102789,102789,0.0,dinv_z,qi,102789.0,1.0
102790,102790,0.0,dinv_z,qi,102790.0,1.0
102791,102791,0.0,dinv_z,qi,102791.0,1.0
102792,102792,0.0,dinv_z,qi,102792.0,1.0
102793,102793,0.0,dinv_z,qi,102793.0,1.0
102794,102794,0.0,dinv_z,qi,102794.0,1.0
102795,102795,0.0,dinv_z,qi,102795.0,1.0
102796,102796,0.0,dinv_z,qi,102796.0,1.0
102797,102797,0.0,dinv_z,qi,102797.0,1.0
102798,102798,0.0,dinv_z,qi,102798.0,1.0
102799,102799,0.0,dinv_z,qi,102799.0,1.0
102800,102800,0.0,dinv_z,qi,102800.0,1.0
102801,102801,0.0,dinv_z,qi,102801.0,1.0
102802,102802,0.0,dinv_z,qi,102802.0,1.0
102803,102803,0.0,dinv_z,qi,102803.0,1.0
102804,102804,0.0,dinv_z,qi,102804.0,1.0
102805,102805,0.0,dinv_z,qi,102805.0,1.0
102806,102806,0.0,dinv_z,qi,102806.0,1.0
102807,102807,0.0,dinv_z,qi,102807.0,1.0
102808,102808,0.0,dinv_z,qi,102808.0,1.0
102809,102809,0.0,dinv_z,qi,102809.0,1.0
102810,102810,0.0,dinv_z,qi,102810.0,1.0
102811,102811,0.0,dinv_z,qi,102811.0,1.0
102812,102812,0.0,dinv_z,qi,102812.0,1.0
102813,102813,0.0,dinv_z,qi,102813.0,1.0
102814,102814,0.0,dinv_z,qi,102814.0,1.0
102815,102815,0.0,dinv_z,qi,102815.0,1.0
102816,102816,0.0,dinv_z,qi,102816.0,1.0
102817,102817,0.0,dinv_z,qi,102817.0,1.0
102818,102818,0.0,dinv_z,qi,102818.0,1.0
102819,102819,0.0,dinv_z,qi,102819.0,1.0
102820,102820,0.0,dinv_z,qi,102820.0,1.0
102821,102821,0.0,dinv_z,qi,102821.0,1.0
102822,102822,0.0,dinv_z,qi,102822.0,1.0
102823,102823,0.0,dinv_z,qi,102823.0,1.0
102824,102824,0.0,dinv_z,qi,102824.0,1.0
102825,102825,0.0,dinv_z,qi,102825.0,1.0
102826,102826,0.0,dinv_z,qi,102826.0,1.0
102827,102827,0.0,dinv_z,qi,102827.0,1.0
102828,102828,0.0,dinv_z,qi,102828.0,1.0
102829,102829,0.0,dinv_z,qi,102829.0,1.0
102830,102830,0.0,dinv_z,qi,102830.0,1.0
102831,102831,0.0,dinv_z,qi,102831.0,1.0
102832,102832,0.0,dinv_z,qi,102832.0,1.0
102833,102833,0.0,dinv_z,qi,102833.0,1.0
102834,102834,0.0,dinv_z,qi,102834.0,1.0
102835,102835,0.0,dinv_z,qi,102835.0,1.0
102836,102836,0.0,dinv_z,qi,102836.0,1.0
102837,102837,0.0,dinv_z,qi,102837.0,1.0
102838,102838,0.0,dinv_z,qi,102838.0,1.0
102839,102839,0.0,dinv_z,qi,102839.0,1.0
102840,102840,0.0,dinv_z,qi,102840.0,1.0
102841,102841,0.0,dinv_z,qi,102841.0,1.0
102842,102842,0.0,dinv_z,qi,102842.0,1.0
102843,102843,0.0,dinv_z,qi,102843.0,1.0
102844,102844,0.0,dinv_z,qi,102844.0,1.0
102845,102845,0.0,dinv_z,qi,102845.0,1.0
102846,102846,0.0,dinv_z,qi,102846.0,1.0
102847,102847,0.0,dinv_z,qi,102847.0,1.0
102848,102848,0.0,dinv_z,qi,102848.0,1.0
102849,102849,0.0,dinv_z,qi,102849.0,1.0
102850,102850,0.0,dinv_z,qi,102850.0,1.0
102851,102851,0.0,dinv_z,qi,102851.0,1.0
102852,102852,0.0,dinv_z,qi,102852.0,1.0
102853,102853,0.0,dinv_z,qi,102853.0,1.0
102854,102854,0.0,dinv_z,qi,102854.0,1.0
102855,102855,0.0,dinv_z,qi,102855.0,1.0
102856,102856,0.0,dinv_z,qi,102856.0,1.0
102857,102857,0.0,dinv_z,qi,102857.0,1.0
102858,102858,0.0,dinv_z,qi,102858.0,1.0
102859,102859,0.0,dinv_z,qi,102859.0,1.0
102860,102860,0.0,dinv_z,qi,102860.0,1.0
102861,102861,0.0,dinv_z,qi,102861.0,1.0
102862,102862,0.0,dinv_z,qi,102862.0,1.0
102863,102863,0.0,dinv_z,qi,102863.0,1.0
102864,102864,0.0,dinv_z,qi,102864.0,1.0
102865,102865,0.0,dinv_z,qi,102865.0,1.0
102866,102866,0.0,dinv_z,qi,102866.0,1.0
102867,102867,0.0,dinv_z,qi,102867.0,1.0
102868,102868,0.0,dinv_z,qi,102868.0,1.0
102869,102869,0.0,dinv_z,qi,102869.0,1.0
102870,102870,0.0,dinv_z,qi,102870.0,1.0
102871,102871,0.0,dinv_z,qi,102871.0,1.0
102872,102872,0.0,dinv_z,qi,102872.0,1.0
102873,102873,0.0,dinv_z,qi,102873.0,1.0
102874,102874,0.0,dinv_z,qi,102874.0,1.0
102875,102875,0.0,dinv_z,qi,102875.0,1.0
102876,102876,0.0,dinv_z,qi,102876.0,1.0
102877,102877,0.0,dinv_z,qi,102877.0,1.0
102878,102878,0.0,dinv_z,qi,102878.0,1.0
102879,102879,0.0,dinv_z,qi,102879.0,1.0
102880,102880,0.0,dinv_z,qi,102880.0,1.0
102881,102881,0.0,dinv_z,qi,102881.0,1.0
102882,102882,0.0,dinv_z,qi,102882.0,1.0
102883,102883,0.0,dinv_z,qi,102883.0,1.0
102884,102884,0.0,dinv_z,qi,102884.0,1.0
102885,102885,0.0,dinv_z,qi,102885.0,1.0
102886,102886,0.0,dinv_z,qi,102886.0,1.0
102887,102887,0.0,dinv_z,qi,102887.0,1.0
102888,102888,0.0,dinv_z,qi,102888.0,1.0
102889,102889,0.0,dinv_z,qi,102889.0,1.0
102890,102890,0.0,dinv_z,qi,102890.0,1.0
102891,102891,0.0,dinv_z,qi,102891.0,1.0
102892,102892,0.0,dinv_z,qi,102892.0,1.0
102893,102893,0.0,dinv_z,qi,102893.0,1.0
102894,102894,0.0,dinv_z,qi,102894.0,1.0
102895,102895,0.0,dinv_z,qi,102895.0,1.0
102896,102896,0.0,dinv_z,qi,102896.0,1.0
102897,102897,0.0,dinv_z,qi,102897.0,1.0
102898,102898,0.0,dinv_z,qi,102898.0,1.0
102899,102899,0.0,dinv_z,qi,102899.0,1.0
102900,102900,0.0,dinv_z,qi,102900.0,1.0
102901,102901,0.0,dinv_z,qi,102901.0,1.0
102902,102902,0.0,dinv_z,qi,102902.0,1.0
102903,102903,0.0,dinv_z,qi,102903.0,1.0
102904,102904,0.0,dinv_z,qi,102904.0,1.0
102905,102905,0.0,dinv_z,qi,102905.0,1.0
102906,102906,0.0,dinv_z,qi,102906.0,1.0
102907,102907,0.0,dinv_z,qi,102907.0,1.0
102908,102908,0.0,dinv_z,qi,102908.0,1.0
102909,102909,0.0,dinv_z,qi,102909.0,1.0
102910,102910,0.0,dinv_z,qi,102910.0,1.0
102911,102911,0.0,dinv_z,qi,102911.0,1.0
102912,102912,0.0,dinv_z,qi,102912.0,1.0
102913,102913,0.0,dinv_z,qi,102913.0,1.0
102914,102914,0.0,dinv_z,qi,102914.0,1.0
102915,102915,0.0,dinv_z,qi,102915.0,1.0
102916,102916,0.0,dinv_z,qi,102916.0,1.0
102917,102917,0.0,dinv_z,qi,102917.0,1.0
102918,102918,0.0,dinv_z,qi,102918.0,1.0
102919,102919,0.0,dinv_z,qi,102919.0,1.0
102920,102920,0.0,dinv_z,qi,102920.0,1.0
102921,102921,0.0,dinv_z,qi,102921.0,1.0
102922,102922,0.0,dinv_z,qi,102922.0,1.0
102923,102923,0.0,dinv_z,qi,102923.0,1.0
102924,102924,0.0,dinv_z,qi,102924.0,1.0
102925,102925,0.0,dinv_z,qi,102925.0,1.0
102926,102926,0.0,dinv_z,qi,102926.0,1.0
102927,102927,0.0,dinv_z,qi,102927.0,1.0
102928,102928,0.0,dinv_z,qi,102928.0,1.0
102929,102929,0.0,dinv_z,qi,102929.0,1.0
102930,102930,0.0,dinv_z,qi,102930.0,1.0
102931,102931,0.0,dinv_z,qi,102931.0,1.0
102932,102932,0.0,dinv_z,qi,102932.0,1.0
102933,102933,0.0,dinv_z,qi,102933.0,1.0
102934,102934,0.0,dinv_z,qi,102934.0,1.0
102935,102935,0.0,dinv_z,qi,102935.0,1.0
102936,102936,0.0,dinv_z,qi,102936.0,1.0
102937,102937,0.0,dinv_z,qi,102937.0,1.0
102938,102938,0.0,dinv_z,qi,102938.0,1.0
102939,102939,0.0,dinv_z,qi,102939.0,1.0
102940,102940,0.0,dinv_z,qi,102940.0,1.0
102941,102941,0.0,dinv_z,qi,102941.0,1.0
102942,102942,0.0,dinv_z,qi,102942.0,1.0
102943,102943,0.0,dinv_z,qi,102943.0,1.0
102944,102944,0.0,dinv_z,qi,102944.0,1.0
102945,102945,0.0,dinv_z,qi,102945.0,1.0
102946,102946,0.0,dinv_z,qi,102946.0,1.0
102947,102947,0.0,dinv_z,qi,102947.0,1.0
102948,102948,0.0,dinv_z,qi,102948.0,1.0
102949,102949,0.0,dinv_z,qi,102949.0,1.0
102950,102950,0.0,dinv_z,qi,102950.0,1.0
102951,102951,0.0,dinv_z,qi,102951.0,1.0
102952,102952,0.0,dinv_z,qi,102952.0,1.0
102953,102953,0.0,dinv_z,qi,102953.0,1.0
102954,102954,0.0,dinv_z,qi,102954.0,1.0
102955,102955,0.0,dinv_z,qi,102955.0,1.0
102956,102956,0.0,dinv_z,qi,102956.0,1.0
102957,102957,0.0,dinv_z,qi,102957.0,1.0
102958,102958,0.0,dinv_z,qi,102958.0,1.0
102959,102959,0.0,dinv_z,qi,102959.0,1.0
102960,102960,0.0,dinv_z,qi,102960.0,1.0
102961,102961,0.0,dinv_z,qi,102961.0,1.0
102962,102962,0.0,dinv_z,qi,102962.0,1.0
102963,102963,0.0,dinv_z,qi,102963.0,1.0
102964,102964,0.0,dinv_z,qi,102964.0,1.0
102965,102965,0.0,dinv_z,qi,102965.0,1.0
102966,102966,0.0,dinv_z,qi,102966.0,1.0
102967,102967,0.0,dinv_z,qi,102967.0,1.0
102968,102968,0.0,dinv_z,qi,102968.0,1.0
102969,102969,0.0,dinv_z,qi,102969.0,1.0
102970,102970,0.0,dinv_z,qi,102970.0,1.0
102971,102971,0.0,dinv_z,qi,102971.0,1.0
102972,102972,0.0,dinv_z,qi,102972.0,1.0
102973,102973,0.0,dinv_z,qi,102973.0,1.0
102974,102974,0.0,dinv_z,qi,102974.0,1.0
102975,102975,0.0,dinv_z,qi,102975.0,1.0
102976,102976,0.0,dinv_z,qi,102976.0,1.0
102977,102977,0.0,dinv_z,qi,102977.0,1.0
102978,102978,0.0,dinv_z,qi,102978.0,1.0
102979,102979,0.0,dinv_z,qi,102979.0,1.0
102980,102980,0.0,dinv_z,qi,102980.0,1.0
102981,102981,0.0,dinv_z,qi,102981.0,1.0
102982,102982,0.0,dinv_z,qi,102982.0,1.0
102983,102983,0.0,dinv_z,qi,102983.0,1.0
102984,102984,0.0,dinv_z,qi,102984.0,1.0
102985,102985,0.0,dinv_z,qi,102985.0,1.0
102986,102986,0.0,dinv_z,qi,102986.0,1.0
102987,102987,0.0,dinv_z,qi,102987.0,1.0
102988,102988,0.0,dinv_z,qi,102988.0,1.0
102989,102989,0.0,dinv_z,qi,102989.0,1.0
102990,102990,0.0,dinv_z,qi,102990.0,1.0
102991,102991,0.0,dinv_z,qi,102991.0,1.0
102992,102992,0.0,dinv_z,qi,102992.0,1.0
102993,102993,0.0,dinv_z,qi,102993.0,1.0
102994,102994,0.0,dinv_z,qi,102994.0,1.0
102995,102995,0.0,dinv_z,qi,102995.0,1.0
102996,102996,0.0,dinv_z,qi,102996.0,1.0
102997,102997,0.0,dinv_z,qi,102997.0,1.0
102998,102998,0.0,dinv_z,qi,102998.0,1.0
102999,102999,0.0,dinv_z,qi,102999.0,1.0
103000,103000,0.0,dinv_z,qi,103000.0,1.0
103001,103001,0.0,dinv_z,qi,103001.0,1.0
103002,103002,0.0,dinv_z,qi,103002.0,1.0
103003,103003,0.0,dinv_z,qi,103003.0,1.0
103004,103004,0.0,dinv_z,qi,103004.0,1.0
103005,103005,0.0,dinv_z,qi,103005.0,1.0
103006,103006,0.0,dinv_z,qi,103006.0,1.0
103007,103007,0.0,dinv_z,qi,103007.0,1.0
103008,103008,0.0,dinv_z,qi,103008.0,1.0
103009,103009,0.0,dinv_z,qi,103009.0,1.0
103010,103010,0.0,dinv_z,qi,103010.0,1.0
103011,103011,0.0,dinv_z,qi,103011.0,1.0
103012,103012,0.0,dinv_z,qi,103012.0,1.0
103013,103013,0.0,dinv_z,qi,103013.0,1.0
103014,103014,0.0,dinv_z,qi,103014.0,1.0
103015,103015,0.0,dinv_z,qi,103015.0,1.0
103016,103016,0.0,dinv_z,qi,103016.0,1.0
103017,103017,0.0,dinv_z,qi,103017.0,1.0
103018,103018,0.0,dinv_z,qi,103018.0,1.0
103019,103019,0.0,dinv_z,qi,103019.0,1.0
103020,103020,0.0,dinv_z,qi,103020.0,1.0
103021,103021,0.0,dinv_z,qi,103021.0,1.0
103022,103022,0.0,dinv_z,qi,103022.0,1.0
103023,103023,0.0,dinv_z,qi,103023.0,1.0
103024,103024,0.0,dinv_z,qi,103024.0,1.0
103025,103025,0.0,dinv_z,qi,103025.0,1.0
103026,103026,0.0,dinv_z,qi,103026.0,1.0
103027,103027,0.0,dinv_z,qi,103027.0,1.0
103028,103028,0.0,dinv_z,qi,103028.0,1.0
103029,103029,0.0,dinv_z,qi,103029.0,1.0
103030,103030,0.0,dinv_z,qi,103030.0,1.0
103031,103031,0.0,dinv_z,qi,103031.0,1.0
103032,103032,0.0,dinv_z,qi,103032.0,1.0
103033,103033,0.0,dinv_z,qi,103033.0,1.0
103034,103034,0.0,dinv_z,qi,103034.0,1.0
103035,103035,0.0,dinv_z,qi,103035.0,1.0
103036,103036,0.0,dinv_z,qi,103036.0,1.0
103037,103037,0.0,dinv_z,qi,103037.0,1.0
103038,103038,0.0,dinv_z,qi,103038.0,1.0
103039,103039,0.0,dinv_z,qi,103039.0,1.0
103040,103040,0.0,dinv_z,qi,103040.0,1.0
103041,103041,0.0,dinv_z,qi,103041.0,1.0
103042,103042,0.0,dinv_z,qi,103042.0,1.0
103043,103043,0.0,dinv_z,qi,103043.0,1.0
103044,103044,0.0,dinv_z,qi,103044.0,1.0
103045,103045,0.0,dinv_z,qi,103045.0,1.0
103046,103046,0.0,dinv_z,qi,103046.0,1.0
103047,103047,0.0,dinv_z,qi,103047.0,1.0
103048,103048,0.0,dinv_z,qi,103048.0,1.0
103049,103049,0.0,dinv_z,qi,103049.0,1.0
103050,103050,0.0,dinv_z,qi,103050.0,1.0
103051,103051,0.0,dinv_z,qi,103051.0,1.0
103052,103052,0.0,dinv_z,qi,103052.0,1.0
103053,103053,0.0,dinv_z,qi,103053.0,1.0
103054,103054,0.0,dinv_z,qi,103054.0,1.0
103055,103055,0.0,dinv_z,qi,103055.0,1.0
103056,103056,0.0,dinv_z,qi,103056.0,1.0
103057,103057,0.0,dinv_z,qi,103057.0,1.0
103058,103058,0.0,dinv_z,qi,103058.0,1.0
103059,103059,0.0,dinv_z,qi,103059.0,1.0
103060,103060,0.0,dinv_z,qi,103060.0,1.0
103061,103061,0.0,dinv_z,qi,103061.0,1.0
103062,103062,0.0,dinv_z,qi,103062.0,1.0
103063,103063,0.0,dinv_z,qi,103063.0,1.0
103064,103064,0.0,dinv_z,qi,103064.0,1.0
103065,103065,0.0,dinv_z,qi,103065.0,1.0
103066,103066,0.0,dinv_z,qi,103066.0,1.0
103067,103067,0.0,dinv_z,qi,103067.0,1.0
103068,103068,0.0,dinv_z,qi,103068.0,1.0
103069,103069,0.0,dinv_z,qi,103069.0,1.0
103070,103070,0.0,dinv_z,qi,103070.0,1.0
103071,103071,0.0,dinv_z,qi,103071.0,1.0
103072,103072,0.0,dinv_z,qi,103072.0,1.0
103073,103073,0.0,dinv_z,qi,103073.0,1.0
103074,103074,0.0,dinv_z,qi,103074.0,1.0
103075,103075,0.0,dinv_z,qi,103075.0,1.0
103076,103076,0.0,dinv_z,qi,103076.0,1.0
103077,103077,0.0,dinv_z,qi,103077.0,1.0
103078,103078,0.0,dinv_z,qi,103078.0,1.0
103079,103079,0.0,dinv_z,qi,103079.0,1.0
103080,103080,0.0,dinv_z,qi,103080.0,1.0
103081,103081,0.0,dinv_z,qi,103081.0,1.0
103082,103082,0.0,dinv_z,qi,103082.0,1.0
103083,103083,0.0,dinv_z,qi,103083.0,1.0
103084,103084,0.0,dinv_z,qi,103084.0,1.0
103085,103085,0.0,dinv_z,qi,103085.0,1.0
103086,103086,0.0,dinv_z,qi,103086.0,1.0
103087,103087,0.0,dinv_z,qi,103087.0,1.0
103088,103088,0.0,dinv_z,qi,103088.0,1.0
103089,103089,0.0,dinv_z,qi,103089.0,1.0
103090,103090,0.0,dinv_z,qi,103090.0,1.0
103091,103091,0.0,dinv_z,qi,103091.0,1.0
103092,103092,0.0,dinv_z,qi,103092.0,1.0
103093,103093,0.0,dinv_z,qi,103093.0,1.0
103094,103094,0.0,dinv_z,qi,103094.0,1.0
103095,103095,0.0,dinv_z,qi,103095.0,1.0
103096,103096,0.0,dinv_z,qi,103096.0,1.0
103097,103097,0.0,dinv_z,qi,103097.0,1.0
103098,103098,0.0,dinv_z,qi,103098.0,1.0
103099,103099,0.0,dinv_z,qi,103099.0,1.0
103100,103100,0.0,dinv_z,qi,103100.0,1.0
103101,103101,0.0,dinv_z,qi,103101.0,1.0
103102,103102,0.0,dinv_z,qi,103102.0,1.0
103103,103103,0.0,dinv_z,qi,103103.0,1.0
103104,103104,0.0,dinv_z,qi,103104.0,1.0
103105,103105,0.0,dinv_z,qi,103105.0,1.0
103106,103106,0.0,dinv_z,qi,103106.0,1.0
103107,103107,0.0,dinv_z,qi,103107.0,1.0
103108,103108,0.0,dinv_z,qi,103108.0,1.0
103109,103109,0.0,dinv_z,qi,103109.0,1.0
103110,103110,0.0,dinv_z,qi,103110.0,1.0
103111,103111,0.0,dinv_z,qi,103111.0,1.0
103112,103112,0.0,dinv_z,qi,103112.0,1.0
103113,103113,0.0,dinv_z,qi,103113.0,1.0
103114,103114,0.0,dinv_z,qi,103114.0,1.0
103115,103115,0.0,dinv_z,qi,103115.0,1.0
103116,103116,0.0,dinv_z,qi,103116.0,1.0
103117,103117,0.0,dinv_z,qi,103117.0,1.0
103118,103118,0.0,dinv_z,qi,103118.0,1.0
103119,103119,0.0,dinv_z,qi,103119.0,1.0
103120,103120,0.0,dinv_z,qi,103120.0,1.0
103121,103121,0.0,dinv_z,qi,103121.0,1.0
103122,103122,0.0,dinv_z,qi,103122.0,1.0
103123,103123,0.0,dinv_z,qi,103123.0,1.0
103124,103124,0.0,dinv_z,qi,103124.0,1.0
103125,103125,0.0,dinv_z,qi,103125.0,1.0
103126,103126,0.0,dinv_z,qi,103126.0,1.0
103127,103127,0.0,dinv_z,qi,103127.0,1.0
103128,103128,0.0,dinv_z,qi,103128.0,1.0
103129,103129,0.0,dinv_z,qi,103129.0,1.0
103130,103130,0.0,dinv_z,qi,103130.0,1.0
103131,103131,0.0,dinv_z,qi,103131.0,1.0
103132,103132,0.0,dinv_z,qi,103132.0,1.0
103133,103133,0.0,dinv_z,qi,103133.0,1.0
103134,103134,0.0,dinv_z,qi,103134.0,1.0
103135,103135,0.0,dinv_z,qi,103135.0,1.0
103136,103136,0.0,dinv_z,qi,103136.0,1.0
103137,103137,0.0,dinv_z,qi,103137.0,1.0
103138,103138,0.0,dinv_z,qi,103138.0,1.0
103139,103139,0.0,dinv_z,qi,103139.0,1.0
103140,103140,0.0,dinv_z,qi,103140.0,1.0
103141,103141,0.0,dinv_z,qi,103141.0,1.0
103142,103142,0.0,dinv_z,qi,103142.0,1.0
103143,103143,0.0,dinv_z,qi,103143.0,1.0
103144,103144,0.0,dinv_z,qi,103144.0,1.0
103145,103145,0.0,dinv_z,qi,103145.0,1.0
103146,103146,0.0,dinv_z,qi,103146.0,1.0
103147,103147,0.0,dinv_z,qi,103147.0,1.0
103148,103148,0.0,dinv_z,qi,103148.0,1.0
103149,103149,0.0,dinv_z,qi,103149.0,1.0
103150,103150,0.0,dinv_z,qi,103150.0,1.0
103151,103151,0.0,dinv_z,qi,103151.0,1.0
103152,103152,0.0,dinv_z,qi,103152.0,1.0
103153,103153,0.0,dinv_z,qi,103153.0,1.0
103154,103154,0.0,dinv_z,qi,103154.0,1.0
103155,103155,0.0,dinv_z,qi,103155.0,1.0
103156,103156,0.0,dinv_z,qi,103156.0,1.0
103157,103157,0.0,dinv_z,qi,103157.0,1.0
103158,103158,0.0,dinv_z,qi,103158.0,1.0
103159,103159,0.0,dinv_z,qi,103159.0,1.0
103160,103160,0.0,dinv_z,qi,103160.0,1.0
103161,103161,0.0,dinv_z,qi,103161.0,1.0
103162,103162,0.0,dinv_z,qi,103162.0,1.0
103163,103163,0.0,dinv_z,qi,103163.0,1.0
103164,103164,0.0,dinv_z,qi,103164.0,1.0
103165,103165,0.0,dinv_z,qi,103165.0,1.0
103166,103166,0.0,dinv_z,qi,103166.0,1.0
103167,103167,0.0,dinv_z,qi,103167.0,1.0
103168,103168,0.0,dinv_z,qi,103168.0,1.0
103169,103169,0.0,dinv_z,qi,103169.0,1.0
103170,103170,0.0,dinv_z,qi,103170.0,1.0
103171,103171,0.0,dinv_z,qi,103171.0,1.0
103172,103172,0.0,dinv_z,qi,103172.0,1.0
103173,103173,0.0,dinv_z,qi,103173.0,1.0
103174,103174,0.0,dinv_z,qi,103174.0,1.0
103175,103175,0.0,dinv_z,qi,103175.0,1.0
103176,103176,0.0,dinv_z,qi,103176.0,1.0
103177,103177,0.0,dinv_z,qi,103177.0,1.0
103178,103178,0.0,dinv_z,qi,103178.0,1.0
103179,103179,0.0,dinv_z,qi,103179.0,1.0
103180,103180,0.0,dinv_z,qi,103180.0,1.0
103181,103181,0.0,dinv_z,qi,103181.0,1.0
103182,103182,0.0,dinv_z,qi,103182.0,1.0
103183,103183,0.0,dinv_z,qi,103183.0,1.0
103184,103184,0.0,dinv_z,qi,103184.0,1.0
103185,103185,0.0,dinv_z,qi,103185.0,1.0
103186,103186,0.0,dinv_z,qi,103186.0,1.0
103187,103187,0.0,dinv_z,qi,103187.0,1.0
103188,103188,0.0,dinv_z,qi,103188.0,1.0
103189,103189,0.0,dinv_z,qi,103189.0,1.0
103190,103190,0.0,dinv_z,qi,103190.0,1.0
103191,103191,0.0,dinv_z,qi,103191.0,1.0
103192,103192,0.0,dinv_z,qi,103192.0,1.0
103193,103193,0.0,dinv_z,qi,103193.0,1.0
103194,103194,0.0,dinv_z,qi,103194.0,1.0
103195,103195,0.0,dinv_z,qi,103195.0,1.0
103196,103196,0.0,dinv_z,qi,103196.0,1.0
103197,103197,0.0,dinv_z,qi,103197.0,1.0
103198,103198,0.0,dinv_z,qi,103198.0,1.0
103199,103199,0.0,dinv_z,qi,103199.0,1.0
103200,103200,0.0,dinv_z,qi,103200.0,1.0
103201,103201,0.0,dinv_z,qi,103201.0,1.0
103202,103202,0.0,dinv_z,qi,103202.0,1.0
103203,103203,0.0,dinv_z,qi,103203.0,1.0
103204,103204,0.0,dinv_z,qi,103204.0,1.0
103205,103205,0.0,dinv_z,qi,103205.0,1.0
103206,103206,0.0,dinv_z,qi,103206.0,1.0
103207,103207,0.0,dinv_z,qi,103207.0,1.0
